width,height,megapixels,aspect_ratio,brightness,contrast,sharpness,colorfulness,subject_ratio,edge_density,quality_score,label
2360,3152,7.4394,0.749,145.868,36.274,58.761,50.137,0.3368,0.0437,57.79,보정 권장
1131,1571,1.7767,0.7195,124.125,61.763,384.039,50.787,0.4201,0.1461,72.81,제작 적합
1283,1179,1.513,1.0875,129.241,53.381,70.76,38.127,0.02,0.0598,42.17,재촬영 권장
785,728,0.5713,1.0793,138.548,56.958,1016.042,38.187,0.464,0.2807,70.62,제작 적합
919,1295,1.1907,0.7097,153.997,21.133,560.381,19.67,0.3757,0.1739,57.04,보정 권장
2385,3051,7.2777,0.7816,101.33,56.239,117.89,28.796,0.0407,0.0361,52.85,보정 권장
1752,1533,2.6857,1.143,120.749,47.742,164.908,21.365,0.5409,0.0501,61.96,보정 권장
2114,1830,3.8688,1.1552,60.66,58.583,87.899,30.61,0.3343,0.0541,52.54,보정 권장
1792,2105,3.7725,0.8515,36.206,45.524,236.999,20.003,0.4995,0.0862,55.23,보정 권장
1522,1303,1.9829,1.1683,47.38,64.969,366.235,48.104,0.4063,0.0905,61.46,보정 권장
1385,1201,1.6633,1.1537,186.473,50.295,2000.0,40.924,0.5366,0.5,71.72,보정 권장
1194,1865,2.2265,0.6403,51.945,57.544,70.489,28.479,0.465,0.0226,45.47,재촬영 권장
1840,1989,3.6595,0.9249,143.888,69.868,789.847,6.118,0.3975,0.2071,87.19,제작 적합
1830,1650,3.0199,1.1094,184.089,48.684,145.774,39.786,0.5383,0.082,60.7,보정 권장
1643,1896,3.114,0.8665,106.689,63.185,322.819,42.637,0.5995,0.0828,77.47,제작 적합
1160,1980,2.2976,0.5858,190.192,49.51,564.574,29.024,0.0406,0.1489,62.26,보정 권장
965,1036,1.0002,0.9317,198.891,54.777,413.675,11.982,0.454,0.1349,48.62,보정 권장
1381,1144,1.5805,1.2069,162.814,36.082,369.906,36.181,0.3419,0.1144,55.83,보정 권장
1128,760,0.8571,1.4845,219.904,59.305,208.318,45.01,0.2496,0.0759,36.66,재촬영 권장
1690,2923,4.9399,0.5783,149.909,67.35,248.086,2.609,0.6844,0.0545,65.7,보정 권장
761,396,0.3016,1.9219,95.861,44.046,288.018,38.091,0.6223,0.092,42.78,보정 권장
1114,1476,1.6439,0.7544,145.964,59.65,758.912,4.062,0.2626,0.2031,68.6,제작 적합
3904,3074,12.0,1.2703,107.371,53.149,64.191,31.127,0.2478,0.0209,55.85,보정 권장
1415,1039,1.4707,1.3614,73.004,25.858,158.555,54.95,0.5966,0.0493,40.95,재촬영 권장
960,751,0.7202,1.2786,74.106,51.813,78.804,31.311,0.336,0.0346,31.78,재촬영 권장
1429,1377,1.9679,1.0381,217.645,69.003,102.399,36.859,0.3902,0.0625,45.87,재촬영 권장
2185,2921,6.3827,0.748,103.554,36.914,119.402,25.407,0.0936,0.0869,49.19,보정 권장
1423,1217,1.7311,1.1696,124.267,13.892,690.977,29.904,0.4246,0.1955,70.22,제작 적합
1704,2038,3.4735,0.8363,98.721,49.198,1820.446,63.562,0.6537,0.5,86.11,제작 적합
1079,2028,2.1883,0.5322,130.807,34.145,876.555,49.048,0.3659,0.242,80.53,제작 적합
1691,846,1.4298,2.0,115.787,79.272,83.472,25.513,0.4277,0.0127,50.85,보정 권장
3785,3171,12.0,1.1937,108.954,44.855,267.977,24.56,0.7633,0.0888,62.82,보정 권장
1833,1163,2.1323,1.5754,76.93,45.502,87.396,30.26,0.6071,0.0673,45.39,재촬영 권장
991,1245,1.2333,0.7962,68.897,34.436,377.52,61.328,0.7055,0.1422,48.66,보정 권장
1363,944,1.2868,1.4432,95.68,50.029,810.76,32.982,0.5625,0.2063,69.53,제작 적합
2047,1376,2.817,1.4881,137.174,35.6,430.616,45.884,0.6651,0.1716,76.27,제작 적합
2065,1400,2.8905,1.475,208.549,29.611,559.611,24.803,0.149,0.1463,61.35,보정 권장
1996,2007,4.0067,0.9947,167.646,44.503,218.11,11.834,0.301,0.0611,56.22,보정 권장
1297,1751,2.2709,0.7404,198.469,31.254,40.405,48.899,0.1507,0.0207,36.16,재촬영 권장
726,759,0.5514,0.9566,144.975,68.967,39.933,28.911,0.849,0.0587,34.73,재촬영 권장
1364,2366,3.228,0.5766,122.106,24.966,228.163,18.811,0.4816,0.0855,62.84,보정 권장
995,1522,1.5145,0.6534,72.612,44.322,425.357,20.116,0.4262,0.1447,54.48,보정 권장
1258,1229,1.546,1.0233,125.725,33.437,809.756,20.423,0.3128,0.1802,67.24,보정 권장
641,821,0.5265,0.7805,39.871,21.203,181.1,21.341,0.266,0.065,18.33,재촬영 권장
1070,1115,1.1936,0.9597,113.66,75.036,267.803,8.028,0.02,0.0855,44.12,재촬영 권장
1006,1034,1.0398,0.9731,190.815,8.453,316.644,47.136,0.8527,0.1134,36.82,재촬영 권장
1771,1093,1.9354,1.6204,138.869,71.34,668.206,35.453,0.4338,0.1787,85.01,제작 적합
865,625,0.5407,1.3832,170.871,20.671,234.285,43.909,0.4599,0.1024,38.76,재촬영 권장
1439,1455,2.0933,0.9888,110.474,47.226,90.794,25.092,0.1954,0.0301,45.35,보정 권장
1740,1286,2.2368,1.3529,70.729,85.625,680.078,34.947,0.4377,0.1638,79.39,제작 적합
775,942,0.73,0.8229,106.636,8.033,365.578,32.382,0.5166,0.0804,48.03,보정 권장
1024,1114,1.1399,0.9192,109.95,21.389,355.957,46.747,0.4339,0.1343,53.76,보정 권장
1077,858,0.9244,1.2555,174.058,68.806,77.096,41.618,0.5599,0.0547,44.36,보정 권장
1822,2485,4.5267,0.7331,204.869,48.691,248.212,35.112,0.2973,0.0677,57.5,보정 권장
438,469,0.2055,0.9326,96.25,35.987,50.985,20.744,0.507,0.0549,27.85,재촬영 권장
1027,1429,1.4684,0.7188,111.524,45.069,39.074,12.876,0.6096,0.0273,39.18,재촬영 권장
680,660,0.4487,1.0298,120.083,28.602,200.704,18.601,0.5497,0.0687,37.56,재촬영 권장
1428,950,1.3561,1.504,111.964,47.795,167.113,20.968,0.5174,0.0343,48.79,보정 권장
1884,2274,4.2854,0.8286,76.178,72.012,422.43,22.322,0.4299,0.1158,75.4,제작 적합
1095,1035,1.1338,1.0581,129.67,38.883,947.642,12.381,0.2707,0.2599,62.64,보정 권장
1345,1684,2.2653,0.7991,140.449,48.092,242.084,53.658,0.5482,0.0853,66.82,보정 권장
838,1116,0.9351,0.7502,141.413,66.872,1305.265,33.843,0.378,0.3363,72.89,제작 적합
2900,3950,11.4579,0.7342,77.735,80.714,145.112,2.0,0.2784,0.0764,54.81,보정 권장
2558,1778,4.5495,1.4386,121.453,35.26,505.88,14.445,0.5864,0.1752,76.77,보정 권장
3155,1748,5.5158,1.8051,56.423,50.942,77.433,10.912,0.159,0.0246,41.01,재촬영 권장
826,732,0.6052,1.1284,162.57,35.707,280.901,33.397,0.3481,0.0989,41.77,재촬영 권장
788,942,0.7424,0.836,85.257,34.265,186.559,45.186,0.5882,0.0381,39.9,재촬영 권장
2511,2105,5.2853,1.1927,115.078,38.577,206.01,15.957,0.6191,0.0804,60.78,보정 권장
1243,1351,1.679,0.9198,108.111,34.478,430.673,38.813,0.3812,0.1099,62.79,보정 권장
1392,1139,1.5857,1.2218,102.753,15.103,43.748,26.067,0.46,0.0289,37.31,재촬영 권장
1704,1585,2.7008,1.0755,83.741,10.529,278.128,46.358,0.5463,0.0938,60.02,보정 권장
833,776,0.6463,1.0724,55.413,32.747,117.967,49.433,0.4361,0.0457,30.76,재촬영 권장
2160,1856,4.0097,1.1639,195.446,47.967,278.473,34.426,0.3096,0.1108,60.58,보정 권장
1326,1533,2.0333,0.8651,136.371,67.061,359.331,40.217,0.5267,0.0958,75.35,제작 적합
1668,1846,3.0786,0.9038,136.778,36.283,177.353,29.957,0.4781,0.0563,65.48,보정 권장
843,1297,1.0937,0.6503,210.127,42.686,177.144,24.686,0.4674,0.0715,35.74,재촬영 권장
1686,1883,3.1742,0.8954,122.156,57.29,86.139,13.46,0.6492,0.0418,59.08,보정 권장
862,1230,1.0605,0.7008,148.294,58.691,415.04,34.65,0.5037,0.1296,64.54,보정 권장
2134,2213,4.7213,0.9645,127.038,43.615,134.235,29.002,0.3661,0.0505,62.79,보정 권장
2086,2650,5.528,0.7871,173.7,44.698,376.651,24.542,0.4778,0.0996,70.32,보정 권장
2159,2105,4.5442,1.0256,146.291,78.664,66.95,28.916,0.7981,0.0505,59.52,보정 권장
1888,1686,3.1834,1.12,138.806,39.739,884.199,27.365,0.3194,0.2435,83.12,제작 적합
1575,2246,3.5381,0.7012,116.026,36.998,97.276,15.248,0.4011,0.0627,55.35,보정 권장
378,463,0.1751,0.816,137.434,16.965,727.591,22.498,0.3044,0.2286,52.2,보정 권장
1830,2317,4.2399,0.7899,172.804,53.272,165.198,46.228,0.5122,0.0555,66.42,제작 적합
1372,1139,1.5629,1.2052,43.188,40.988,413.651,26.689,0.2214,0.1101,45.13,재촬영 권장
1827,1192,2.1784,1.532,121.105,79.299,218.872,49.828,0.529,0.067,70.81,보정 권장
1385,1119,1.5493,1.2372,109.56,39.733,467.971,13.616,0.5854,0.1255,60.34,보정 권장
724,790,0.5719,0.9164,114.268,59.949,250.978,10.769,0.3092,0.0454,42.73,재촬영 권장
1333,924,1.2317,1.4423,47.247,62.084,807.376,31.809,0.2958,0.2546,60.18,보정 권장
1574,2298,3.6177,0.6849,155.542,74.678,464.745,41.015,0.1807,0.1451,80.33,제작 적합
3228,2219,7.1619,1.4548,92.473,22.543,468.888,20.684,0.4563,0.1833,69.37,보정 권장
984,1160,1.1417,0.8487,117.219,73.22,1167.745,38.874,0.247,0.3022,73.27,제작 적합
666,1332,0.8865,0.5,106.146,45.87,131.254,43.248,0.336,0.0653,42.49,재촬영 권장
3786,1951,7.3871,1.94,59.502,43.797,831.202,45.23,0.3729,0.2342,78.91,제작 적합
1158,780,0.9038,1.4837,108.457,40.168,266.986,28.425,0.3246,0.0865,45.09,보정 권장
3045,3941,12.0,0.7726,52.632,38.678,63.798,29.27,0.5988,0.0559,46.52,보정 권장
1478,1417,2.0933,1.0432,88.605,39.573,388.632,6.579,0.7359,0.1183,52.98,보정 권장
925,976,0.9031,0.9478,113.702,4.532,207.025,30.326,0.0653,0.0714,32.26,재촬영 권장
2231,2174,4.8504,1.0259,126.127,54.622,1187.072,33.982,0.3023,0.321,88.54,제작 적합
2517,3647,9.1812,0.6902,128.527,46.736,158.775,50.041,0.4936,0.0177,71.56,제작 적합
681,807,0.5498,0.8433,120.812,28.889,261.576,11.968,0.2592,0.0726,35.76,재촬영 권장
3024,2690,8.1353,1.1241,211.827,44.51,310.337,17.996,0.3521,0.0845,56.11,보정 권장
1281,1212,1.5525,1.0573,143.736,86.101,43.041,15.799,0.4864,0.0637,49.67,보정 권장
3207,2376,7.6205,1.3496,77.455,52.327,399.553,42.737,0.6992,0.1323,71.53,제작 적합
1204,1180,1.4201,1.0201,101.834,38.805,99.839,2.0,0.6601,0.0612,35.89,재촬영 권장
933,518,0.4837,1.7991,100.027,75.735,916.625,14.656,0.3961,0.2624,62.65,보정 권장
1621,1939,3.1422,0.8362,119.229,31.624,1163.34,59.219,0.4722,0.3083,88.33,제작 적합
2217,2077,4.6047,1.067,102.19,42.924,248.027,39.305,0.3834,0.115,66.92,보정 권장
2726,4402,12.0,0.6194,92.111,35.896,57.858,11.167,0.4173,0.0316,48.6,보정 권장
2626,3592,9.4346,0.731,192.292,41.463,295.597,29.151,0.2374,0.0678,57.54,보정 권장
2283,1638,3.7392,1.3939,128.089,58.49,294.105,41.991,0.1302,0.1068,71.82,제작 적합
1129,1430,1.6148,0.79,112.845,55.832,486.067,37.801,0.3826,0.1654,70.74,제작 적합
1196,1047,1.2518,1.1419,116.242,32.767,190.159,26.864,0.6247,0.0707,44.81,재촬영 권장
1229,1248,1.5338,0.9847,117.661,43.347,83.312,18.777,0.5863,0.049,43.93,보정 권장
854,1109,0.9468,0.7702,182.05,47.115,219.234,41.787,0.113,0.0944,37.45,재촬영 권장
1197,1305,1.5621,0.9166,145.477,38.431,106.355,29.91,0.4142,0.0772,46.08,재촬영 권장
422,480,0.2025,0.8794,171.273,44.969,1282.903,41.466,0.3358,0.3531,57.41,보정 권장
1442,1629,2.3493,0.8853,10.0,32.937,130.131,35.627,0.5007,0.0861,44.12,보정 권장
1534,1270,1.9486,1.2073,139.408,32.69,136.92,23.393,0.2513,0.061,45.53,보정 권장
3758,3193,12.0,1.1771,168.736,46.382,239.403,50.408,0.6133,0.1214,66.8,보정 권장
1851,2139,3.9591,0.8656,205.311,27.467,79.567,22.941,0.4119,0.0146,43.86,재촬영 권장
1017,1276,1.2982,0.7971,127.557,52.936,165.679,36.099,0.5527,0.0808,54.44,보정 권장
1889,1760,3.3248,1.0731,57.712,42.19,220.638,21.048,0.6066,0.0819,54.23,보정 권장
805,825,0.6636,0.9753,149.949,29.412,159.228,26.741,0.0995,0.0633,29.3,재촬영 권장
1226,948,1.1627,1.2931,102.431,34.83,198.224,26.467,0.4099,0.0461,43.33,재촬영 권장
850,438,0.3724,1.9422,54.724,37.188,785.934,20.646,0.7213,0.2384,44.67,재촬영 권장
2999,2429,7.2847,1.2346,101.653,42.767,372.983,33.365,0.4526,0.1107,73.53,보정 권장
1839,1855,3.4115,0.9914,168.651,47.569,72.748,48.533,0.6367,0.0203,58.05,보정 권장
816,851,0.6943,0.9579,174.489,41.91,168.172,56.297,0.5249,0.0511,41.91,재촬영 권장
1236,1532,1.894,0.8072,155.282,30.347,497.694,50.304,0.3594,0.1412,67.45,보정 권장
1936,2429,4.7018,0.7972,84.505,70.657,137.139,27.564,0.4998,0.0575,65.08,보정 권장
1559,2003,3.1228,0.7781,227.115,61.418,269.555,50.603,0.6384,0.0711,62.8,보정 권장
1599,1765,2.8213,0.9059,79.668,47.5,243.409,35.925,0.6811,0.0643,60.09,보정 권장
911,1014,0.9241,0.8987,123.344,62.222,407.072,55.405,0.7097,0.131,62.95,보정 권장
1165,967,1.1271,1.2043,68.665,51.282,211.904,12.202,0.2499,0.0728,35.09,재촬영 권장
1404,1552,2.1788,0.9051,179.16,41.027,219.442,50.952,0.5983,0.1139,55.52,보정 권장
2088,2193,4.5785,0.9518,144.321,47.046,113.172,21.543,0.2015,0.0414,55.08,보정 권장
836,1134,0.9485,0.7374,162.021,90.0,348.327,46.353,0.4258,0.1226,61.07,보정 권장
1049,695,0.729,1.5085,130.118,62.917,106.188,23.417,0.4117,0.0813,45.33,보정 권장
2521,2221,5.6,1.1351,123.789,63.775,1237.141,42.894,0.5621,0.3267,95.53,제작 적합
1164,744,0.8658,1.564,133.506,38.645,245.382,26.025,0.5059,0.1016,49.83,보정 권장
2537,2079,5.273,1.2205,51.006,56.042,203.345,3.453,0.6738,0.0779,51.12,보정 권장
1901,1310,2.489,1.4512,166.315,85.032,517.219,16.332,0.3391,0.1516,74.94,제작 적합
2038,2169,4.4198,0.9398,163.098,53.002,231.149,26.599,0.6008,0.1099,65.23,보정 권장
3391,2835,9.6127,1.1964,110.877,64.3,271.226,30.342,0.5195,0.07,75.07,제작 적합
2704,1375,3.7171,1.9667,126.085,67.52,238.173,2.0,0.4497,0.0692,71.12,제작 적합
1721,2337,4.0212,0.7365,138.585,56.785,128.048,13.086,0.2335,0.0192,58.07,보정 권장
1084,808,0.8755,1.3419,189.417,73.069,106.824,19.679,0.5518,0.0456,38.6,재촬영 권장
1279,837,1.0698,1.5288,143.9,49.556,131.161,27.014,0.506,0.073,47.0,재촬영 권장
1992,1793,3.5705,1.111,128.338,54.216,710.026,33.117,0.591,0.1938,91.18,제작 적합
3104,2563,7.9564,1.2108,106.288,34.565,140.141,18.416,0.4424,0.0721,57.0,보정 권장
3105,2255,7.0009,1.377,66.526,90.0,171.95,8.59,0.4033,0.0496,57.44,보정 권장
3186,3767,12.0,0.8457,102.828,50.841,165.207,34.27,0.5193,0.0845,65.96,보정 권장
1714,1544,2.6457,1.11,129.55,47.46,475.712,25.317,0.5324,0.138,79.87,제작 적합
1387,1731,2.4004,0.8009,116.62,69.778,1553.262,42.532,0.5729,0.4004,89.88,제작 적합
2040,2425,4.9467,0.8413,129.746,37.017,106.585,22.583,0.7898,0.0794,55.12,보정 권장
1318,1543,2.0343,0.8539,156.552,45.428,414.538,39.103,0.3383,0.1247,66.14,보정 권장
1350,1400,1.8907,0.9641,144.167,31.871,279.079,17.438,0.8097,0.102,48.49,보정 권장
899,866,0.7792,1.0382,137.776,45.901,189.07,33.784,0.02,0.0708,37.49,재촬영 권장
2341,2085,4.8805,1.1227,153.029,38.738,398.298,31.273,0.6218,0.1343,72.5,제작 적합
728,1047,0.7621,0.6958,134.244,54.976,77.474,36.345,0.3023,0.0429,41.75,재촬영 권장
2294,1382,3.1714,1.6598,125.567,43.299,538.533,16.831,0.8098,0.1327,76.2,제작 적합
866,644,0.5576,1.3443,145.602,35.07,306.381,28.285,0.2898,0.1032,42.79,재촬영 권장
2542,2111,5.3648,1.2043,57.714,40.375,99.703,18.038,0.6401,0.0553,46.18,보정 권장
850,932,0.7923,0.9124,176.946,43.429,1086.158,27.737,0.2716,0.3002,56.14,보정 권장
2044,2091,4.2729,0.9774,75.28,36.574,547.637,38.775,0.246,0.1537,72.75,제작 적합
742,645,0.4784,1.1506,160.34,61.841,729.721,72.089,0.5937,0.2385,67.39,보정 권장
1223,1101,1.3462,1.1111,127.391,57.216,65.417,30.498,0.6055,0.0236,48.3,보정 권장
1938,2980,5.7757,0.6503,171.212,48.033,194.671,40.085,0.3237,0.0722,61.93,보정 권장
1082,895,0.9688,1.209,128.314,24.772,154.443,31.6,0.8813,0.0639,35.33,재촬영 권장
2061,1031,2.1247,2.0,89.149,54.505,445.208,45.997,0.3919,0.1117,70.89,제작 적합
900,1445,1.3003,0.6229,169.869,23.235,870.934,36.524,0.7302,0.2161,59.04,보정 권장
568,440,0.2502,1.2904,134.331,48.72,43.206,44.739,0.2674,0.0448,35.53,재촬영 권장
1703,1549,2.639,1.0992,131.701,46.321,254.709,35.022,0.2765,0.0978,65.59,보정 권장
1693,1743,2.9511,0.9718,130.217,35.228,222.602,63.837,0.4656,0.0795,71.13,제작 적합
1024,721,0.738,1.4216,167.036,31.046,627.566,49.428,0.2676,0.1473,57.96,보정 권장
1573,2131,3.3517,0.7383,159.707,33.39,240.812,6.031,0.5313,0.0758,59.23,보정 권장
1009,968,0.9773,1.0427,136.22,81.226,77.474,34.245,0.0638,0.0452,40.84,재촬영 권장
1086,746,0.8107,1.4557,64.99,40.866,209.012,31.125,0.4814,0.0854,38.55,재촬영 권장
1383,1455,2.0124,0.9507,110.875,41.888,96.278,2.0,0.3485,0.0681,43.64,재촬영 권장
986,1098,1.0832,0.8982,131.279,62.174,122.152,17.901,0.277,0.0605,44.62,재촬영 권장
3516,3413,12.0,1.0299,198.863,52.778,259.892,23.546,0.4874,0.1047,62.13,보정 권장
663,744,0.4935,0.8921,142.457,63.88,160.567,19.689,0.4096,0.0932,43.23,보정 권장
2405,1616,3.8874,1.4878,123.41,24.149,323.24,31.86,0.3688,0.0572,67.82,보정 권장
1964,2480,4.8703,0.7922,174.942,26.553,61.829,4.773,0.5949,0.0557,44.41,재촬영 권장
649,519,0.3368,1.2514,122.658,90.0,2000.0,40.551,0.5025,0.5,73.1,제작 적합
552,762,0.4206,0.7249,126.004,44.754,798.205,40.948,0.5177,0.23,68.09,제작 적합
1985,1671,3.3178,1.1876,133.417,40.449,483.933,35.012,0.6881,0.1462,79.76,제작 적합
1123,1154,1.2967,0.9734,67.227,48.282,76.018,25.406,0.4364,0.0206,36.12,재촬영 권장
1206,2342,2.8246,0.5149,165.449,62.71,34.295,30.118,0.6,0.0124,57.1,보정 권장
2360,2363,5.577,0.9985,144.188,24.813,112.929,23.508,0.3746,0.0578,54.34,보정 권장
1043,1372,1.4308,0.7602,115.861,50.403,201.86,46.172,0.5585,0.0682,56.74,보정 권장
828,928,0.7676,0.8921,81.484,44.986,1948.98,37.172,0.5441,0.5,62.49,보정 권장
505,340,0.1715,1.485,135.724,57.173,831.91,58.107,0.3514,0.2217,67.4,보정 권장
1343,1790,2.4044,0.7504,183.187,48.491,154.146,24.89,0.1777,0.1009,45.68,보정 권장
813,1067,0.8671,0.7615,101.544,36.255,759.968,50.475,0.2199,0.2062,60.69,보정 권장
1960,1353,2.6517,1.4481,84.734,30.435,770.996,21.959,0.2805,0.2537,69.49,제작 적합
1593,1546,2.4636,1.0302,144.01,3.188,253.6,27.668,0.5492,0.07,58.14,보정 권장
925,622,0.5753,1.4861,63.352,62.475,766.038,15.389,0.4254,0.2234,56.44,보정 권장
3202,2947,9.437,1.0867,38.374,19.98,338.702,37.437,0.3961,0.1274,55.57,보정 권장
2056,2579,5.302,0.7971,109.445,38.476,136.814,29.236,0.5351,0.0302,61.18,보정 권장
2054,2089,4.2913,0.9831,99.633,74.323,84.79,38.81,0.5803,0.0238,65.44,제작 적합
972,709,0.6887,1.3717,116.166,38.22,223.249,51.036,0.6995,0.0847,44.7,보정 권장
1329,1043,1.3861,1.2736,105.198,56.085,626.16,29.291,0.3428,0.1997,70.41,제작 적합
1106,1106,1.2225,1.0002,140.554,41.816,71.823,35.425,0.5481,0.0653,44.9,보정 권장
1181,1166,1.3769,1.0126,118.429,57.592,56.759,42.724,0.5764,0.0459,50.08,보정 권장
841,865,0.7272,0.9715,103.316,45.982,414.64,29.254,0.2791,0.1449,50.6,보정 권장
1597,1852,2.9575,0.8619,108.972,36.648,20.513,22.388,0.4718,0.0039,54.53,보정 권장
2010,1223,2.4583,1.6429,152.548,68.885,1337.567,35.108,0.2854,0.3474,83.67,제작 적합
1668,1665,2.7787,1.0019,165.638,40.863,166.759,37.161,0.4092,0.0905,59.09,보정 권장
974,1302,1.2684,0.7477,163.471,22.274,490.574,41.052,0.525,0.1331,59.91,보정 권장
2378,2688,6.3921,0.8846,155.196,39.776,1383.818,41.785,0.1449,0.3624,79.33,제작 적합
1689,1402,2.3682,1.2053,10.0,54.809,65.775,20.695,0.2932,0.0042,38.09,재촬영 권장
448,380,0.1702,1.1793,87.246,26.181,95.074,36.341,0.305,0.0412,25.1,재촬영 권장
1042,1079,1.1242,0.9654,114.746,59.092,1967.993,47.389,0.4662,0.4826,76.66,제작 적합
1265,1502,1.9,0.8421,135.569,58.731,192.389,23.573,0.3176,0.0761,56.42,보정 권장
2190,2177,4.7681,1.0062,62.646,82.213,222.256,35.192,0.5164,0.1048,67.03,보정 권장
996,1532,1.5258,0.6504,184.241,34.362,308.115,21.397,0.296,0.1041,43.9,재촬영 권장
1069,1494,1.5969,0.7156,139.495,56.92,661.081,32.442,0.3571,0.1895,76.14,제작 적합
1163,947,1.1014,1.228,102.519,16.564,846.58,54.485,0.5579,0.225,64.45,제작 적합
1794,2029,3.6406,0.8841,133.914,38.222,276.592,32.528,0.5065,0.1007,72.4,제작 적합
1213,1102,1.3369,1.1012,113.521,47.281,183.641,16.532,0.4767,0.0457,48.49,재촬영 권장
1261,922,1.1619,1.3677,96.994,52.518,241.748,34.95,0.4428,0.0726,51.5,보정 권장
1101,932,1.0255,1.1817,147.632,44.512,330.46,33.125,0.6291,0.145,53.27,보정 권장
1822,1812,3.3005,1.0053,109.246,43.892,834.315,45.768,0.6956,0.2046,85.58,제작 적합
1463,846,1.238,1.7281,70.935,34.86,283.208,10.83,0.3831,0.081,39.09,재촬영 권장
725,611,0.4426,1.1872,102.005,37.758,1334.704,17.236,0.3197,0.3279,53.59,보정 권장
1788,1959,3.5027,0.9129,122.83,50.75,113.492,29.006,0.2634,0.0729,60.28,보정 권장
1133,939,1.0639,1.207,84.23,55.13,407.875,8.29,0.76,0.1184,46.92,보정 권장
1750,1576,2.7578,1.1105,177.878,56.53,1258.132,46.055,0.2893,0.3111,81.49,제작 적합
1499,1868,2.7998,0.8025,83.865,62.673,817.753,2.0,0.2128,0.2014,73.81,제작 적합
2454,2408,5.9085,1.0189,197.739,66.008,339.472,18.443,0.4975,0.127,68.69,제작 적합
2215,2311,5.1204,0.9585,163.236,14.311,110.95,9.367,0.6377,0.0616,46.55,재촬영 권장
848,1406,1.192,0.6033,89.807,36.438,129.804,20.898,0.2285,0.0686,32.84,재촬영 권장
1283,1342,1.7219,0.9567,132.686,42.669,216.456,41.35,0.4274,0.0738,59.1,보정 권장
763,821,0.6261,0.9298,174.771,34.334,332.708,38.56,0.1928,0.1213,39.62,재촬영 권장
2844,3183,9.0498,0.8935,119.863,63.549,198.768,43.108,0.3251,0.0957,71.73,제작 적합
1396,2131,2.9761,0.6552,79.8,58.395,65.475,38.575,0.7409,0.05,54.24,보정 권장
2531,2772,7.0155,0.9129,132.005,43.607,126.76,2.0,0.4796,0.0218,60.75,보정 권장
1219,1231,1.5009,0.9899,207.145,47.552,402.56,34.338,0.403,0.0837,53.19,보정 권장
570,555,0.3163,1.0265,67.952,67.292,539.134,4.195,0.4623,0.1275,52.16,보정 권장
2435,3260,7.9382,0.7469,149.758,39.46,68.973,23.042,0.5002,0.0431,57.59,보정 권장
1600,1360,2.1748,1.1765,127.982,40.03,178.817,24.596,0.4312,0.0368,57.33,보정 권장
1284,1755,2.2547,0.7317,122.892,61.114,53.582,22.473,0.2371,0.0134,50.78,보정 권장
1409,1492,2.1024,0.9441,112.029,53.572,148.799,37.008,0.2382,0.0586,53.77,보정 권장
2235,1598,3.5728,1.3985,114.862,69.971,2000.0,18.749,0.8092,0.5,84.37,제작 적합
1645,1965,3.2316,0.837,169.165,51.845,265.065,54.413,0.3129,0.0624,67.57,보정 권장
647,738,0.4779,0.877,151.539,58.388,181.935,38.503,0.6639,0.0845,43.65,재촬영 권장
2647,2009,5.3194,1.3176,87.789,36.055,145.435,46.682,0.3212,0.0664,57.39,보정 권장
1061,1171,1.2425,0.906,190.048,29.248,82.103,40.754,0.6824,0.0562,32.28,재촬영 권장
